journey_id,touch_order,total_touches,channel,month,quarter,converted,revenue,is_first,is_last,data_source
420,3,6,Email Marketing,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
420,4,6,Direct / Referral,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
420,5,6,Paid Social,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
420,6,6,Email Marketing,2025-02,2025-Q1,False,0.0,False,True,SYNTHETIC
421,1,3,Email Marketing,2025-01,2025-Q1,False,0.0,True,False,SYNTHETIC
421,2,3,Paid Social,2025-01,2025-Q1,False,0.0,False,False,SYNTHETIC
421,3,3,Email Marketing,2025-01,2025-Q1,False,0.0,False,True,SYNTHETIC
422,1,2,Email Marketing,2025-05,2025-Q2,False,0.0,True,False,SYNTHETIC
422,2,2,Email Marketing,2025-05,2025-Q2,False,0.0,False,True,SYNTHETIC
423,1,1,Display Ads,2025-04,2025-Q2,False,0.0,True,True,SYNTHETIC
424,1,5,Display Ads,2025-11,2025-Q4,False,0.0,True,False,SYNTHETIC
424,2,5,Organic Search,2025-11,2025-Q4,False,0.0,False,False,SYNTHETIC
424,3,5,Email Marketing,2025-11,2025-Q4,False,0.0,False,False,SYNTHETIC
424,4,5,Display Ads,2025-11,2025-Q4,False,0.0,False,False,SYNTHETIC
424,5,5,Paid Social,2025-11,2025-Q4,False,0.0,False,True,SYNTHETIC
425,1,4,Organic Search,2025-01,2025-Q1,True,69.35,True,False,SYNTHETIC
425,2,4,Email Marketing,2025-01,2025-Q1,True,69.35,False,False,SYNTHETIC
425,3,4,Email Marketing,2025-01,2025-Q1,True,69.35,False,False,SYNTHETIC
425,4,4,Email Marketing,2025-01,2025-Q1,True,69.35,False,True,SYNTHETIC
426,1,1,Display Ads,2025-02,2025-Q1,False,0.0,True,True,SYNTHETIC
427,1,4,Paid Social,2025-12,2025-Q4,False,0.0,True,False,SYNTHETIC
427,2,4,Email Marketing,2025-12,2025-Q4,False,0.0,False,False,SYNTHETIC
427,3,4,Paid Social,2025-12,2025-Q4,False,0.0,False,False,SYNTHETIC
427,4,4,Display Ads,2025-12,2025-Q4,False,0.0,False,True,SYNTHETIC
428,1,4,Display Ads,2025-01,2025-Q1,False,0.0,True,False,SYNTHETIC
428,2,4,Organic Search,2025-01,2025-Q1,False,0.0,False,False,SYNTHETIC
428,3,4,Email Marketing,2025-01,2025-Q1,False,0.0,False,False,SYNTHETIC
428,4,4,Email Marketing,2025-01,2025-Q1,False,0.0,False,True,SYNTHETIC
429,1,5,Email Marketing,2025-06,2025-Q2,False,0.0,True,False,SYNTHETIC
429,2,5,Display Ads,2025-06,2025-Q2,False,0.0,False,False,SYNTHETIC
429,3,5,Email Marketing,2025-06,2025-Q2,False,0.0,False,False,SYNTHETIC
429,4,5,Email Marketing,2025-06,2025-Q2,False,0.0,False,False,SYNTHETIC
429,5,5,Paid Social,2025-06,2025-Q2,False,0.0,False,True,SYNTHETIC
430,1,1,Email Marketing,2025-10,2025-Q4,False,0.0,True,True,SYNTHETIC
431,1,6,Organic Search,2025-01,2025-Q1,True,397.91,True,False,SYNTHETIC
431,2,6,Display Ads,2025-01,2025-Q1,True,397.91,False,False,SYNTHETIC
431,3,6,Display Ads,2025-01,2025-Q1,True,397.91,False,False,SYNTHETIC
431,4,6,Paid Social,2025-01,2025-Q1,True,397.91,False,False,SYNTHETIC
431,5,6,Paid Social,2025-01,2025-Q1,True,397.91,False,False,SYNTHETIC
431,6,6,Organic Search,2025-01,2025-Q1,True,397.91,False,True,SYNTHETIC
432,1,4,Email Marketing,2025-08,2025-Q3,False,0.0,True,False,SYNTHETIC
432,2,4,Email Marketing,2025-08,2025-Q3,False,0.0,False,False,SYNTHETIC
432,3,4,Email Marketing,2025-08,2025-Q3,False,0.0,False,False,SYNTHETIC
432,4,4,Email Marketing,2025-08,2025-Q3,False,0.0,False,True,SYNTHETIC
433,1,3,Organic Search,2025-02,2025-Q1,False,0.0,True,False,SYNTHETIC
433,2,3,Display Ads,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
433,3,3,Display Ads,2025-02,2025-Q1,False,0.0,False,True,SYNTHETIC
434,1,6,Paid Social,2025-01,2025-Q1,True,352.24,True,False,SYNTHETIC
434,2,6,Display Ads,2025-01,2025-Q1,True,352.24,False,False,SYNTHETIC
434,3,6,Email Marketing,2025-01,2025-Q1,True,352.24,False,False,SYNTHETIC
434,4,6,Display Ads,2025-01,2025-Q1,True,352.24,False,False,SYNTHETIC
434,5,6,Email Marketing,2025-01,2025-Q1,True,352.24,False,False,SYNTHETIC
434,6,6,Email Marketing,2025-01,2025-Q1,True,352.24,False,True,SYNTHETIC
435,1,2,Direct / Referral,2025-12,2025-Q4,False,0.0,True,False,SYNTHETIC
435,2,2,Paid Social,2025-12,2025-Q4,False,0.0,False,True,SYNTHETIC
436,1,4,Display Ads,2025-01,2025-Q1,False,0.0,True,False,SYNTHETIC
436,2,4,Paid Social,2025-01,2025-Q1,False,0.0,False,False,SYNTHETIC
436,3,4,Email Marketing,2025-01,2025-Q1,False,0.0,False,False,SYNTHETIC
436,4,4,Email Marketing,2025-01,2025-Q1,False,0.0,False,True,SYNTHETIC
437,1,2,Paid Social,2025-03,2025-Q1,False,0.0,True,False,SYNTHETIC
437,2,2,Paid Social,2025-03,2025-Q1,False,0.0,False,True,SYNTHETIC
438,1,4,Email Marketing,2025-02,2025-Q1,False,0.0,True,False,SYNTHETIC
438,2,4,Display Ads,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
438,3,4,Display Ads,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
438,4,4,Email Marketing,2025-02,2025-Q1,False,0.0,False,True,SYNTHETIC
439,1,1,Email Marketing,2025-01,2025-Q1,False,0.0,True,True,SYNTHETIC
440,1,4,Email Marketing,2025-01,2025-Q1,False,0.0,True,False,SYNTHETIC
440,2,4,Email Marketing,2025-01,2025-Q1,False,0.0,False,False,SYNTHETIC
440,3,4,Paid Social,2025-01,2025-Q1,False,0.0,False,False,SYNTHETIC
440,4,4,Display Ads,2025-01,2025-Q1,False,0.0,False,True,SYNTHETIC
441,1,5,Display Ads,2025-11,2025-Q4,False,0.0,True,False,SYNTHETIC
441,2,5,Display Ads,2025-11,2025-Q4,False,0.0,False,False,SYNTHETIC
441,3,5,Email Marketing,2025-11,2025-Q4,False,0.0,False,False,SYNTHETIC
441,4,5,Display Ads,2025-11,2025-Q4,False,0.0,False,False,SYNTHETIC
441,5,5,Display Ads,2025-11,2025-Q4,False,0.0,False,True,SYNTHETIC
442,1,5,Email Marketing,2025-07,2025-Q3,False,0.0,True,False,SYNTHETIC
442,2,5,Email Marketing,2025-07,2025-Q3,False,0.0,False,False,SYNTHETIC
442,3,5,Display Ads,2025-08,2025-Q3,False,0.0,False,False,SYNTHETIC
442,4,5,Email Marketing,2025-08,2025-Q3,False,0.0,False,False,SYNTHETIC
442,5,5,Display Ads,2025-08,2025-Q3,False,0.0,False,True,SYNTHETIC
443,1,3,Display Ads,2025-10,2025-Q4,False,0.0,True,False,SYNTHETIC
443,2,3,Display Ads,2025-10,2025-Q4,False,0.0,False,False,SYNTHETIC
443,3,3,Paid Social,2025-10,2025-Q4,False,0.0,False,True,SYNTHETIC
444,1,4,Display Ads,2025-05,2025-Q2,False,0.0,True,False,SYNTHETIC
444,2,4,Direct / Referral,2025-05,2025-Q2,False,0.0,False,False,SYNTHETIC
444,3,4,Email Marketing,2025-05,2025-Q2,False,0.0,False,False,SYNTHETIC
444,4,4,Direct / Referral,2025-05,2025-Q2,False,0.0,False,True,SYNTHETIC
445,1,5,Email Marketing,2025-02,2025-Q1,True,406.67,True,False,SYNTHETIC
445,2,5,Email Marketing,2025-02,2025-Q1,True,406.67,False,False,SYNTHETIC
445,3,5,Paid Social,2025-03,2025-Q1,True,406.67,False,False,SYNTHETIC
445,4,5,Email Marketing,2025-03,2025-Q1,True,406.67,False,False,SYNTHETIC
445,5,5,Direct / Referral,2025-03,2025-Q1,True,406.67,False,True,SYNTHETIC
446,1,5,Display Ads,2025-04,2025-Q2,True,264.61,True,False,SYNTHETIC
446,2,5,Display Ads,2025-04,2025-Q2,True,264.61,False,False,SYNTHETIC
446,3,5,Email Marketing,2025-04,2025-Q2,True,264.61,False,False,SYNTHETIC
446,4,5,Direct / Referral,2025-04,2025-Q2,True,264.61,False,False,SYNTHETIC
446,5,5,Display Ads,2025-04,2025-Q2,True,264.61,False,True,SYNTHETIC
447,1,1,Email Marketing,2025-03,2025-Q1,False,0.0,True,True,SYNTHETIC
448,1,2,Display Ads,2025-04,2025-Q2,True,54.07,True,False,SYNTHETIC
448,2,2,Email Marketing,2025-04,2025-Q2,True,54.07,False,True,SYNTHETIC
449,1,4,Display Ads,2025-04,2025-Q2,True,431.62,True,False,SYNTHETIC
449,2,4,Paid Social,2025-04,2025-Q2,True,431.62,False,False,SYNTHETIC
449,3,4,Email Marketing,2025-04,2025-Q2,True,431.62,False,False,SYNTHETIC
449,4,4,Paid Social,2025-04,2025-Q2,True,431.62,False,True,SYNTHETIC
450,1,6,Email Marketing,2025-06,2025-Q2,False,0.0,True,False,SYNTHETIC
450,2,6,Organic Search,2025-06,2025-Q2,False,0.0,False,False,SYNTHETIC
450,3,6,Email Marketing,2025-06,2025-Q2,False,0.0,False,False,SYNTHETIC
450,4,6,Email Marketing,2025-06,2025-Q2,False,0.0,False,False,SYNTHETIC
450,5,6,Paid Social,2025-06,2025-Q2,False,0.0,False,False,SYNTHETIC
450,6,6,Paid Social,2025-06,2025-Q2,False,0.0,False,True,SYNTHETIC
451,1,2,Direct / Referral,2025-09,2025-Q3,False,0.0,True,False,SYNTHETIC
451,2,2,Organic Search,2025-09,2025-Q3,False,0.0,False,True,SYNTHETIC
452,1,3,Email Marketing,2025-04,2025-Q2,False,0.0,True,False,SYNTHETIC
452,2,3,Display Ads,2025-04,2025-Q2,False,0.0,False,False,SYNTHETIC
452,3,3,Display Ads,2025-04,2025-Q2,False,0.0,False,True,SYNTHETIC
453,1,2,Email Marketing,2025-04,2025-Q2,True,303.83,True,False,SYNTHETIC
453,2,2,Display Ads,2025-04,2025-Q2,True,303.83,False,True,SYNTHETIC
454,1,2,Email Marketing,2025-04,2025-Q2,True,463.21,True,False,SYNTHETIC
454,2,2,Paid Social,2025-04,2025-Q2,True,463.21,False,True,SYNTHETIC
455,1,2,Display Ads,2025-10,2025-Q4,True,480.34,True,False,SYNTHETIC
455,2,2,Display Ads,2025-10,2025-Q4,True,480.34,False,True,SYNTHETIC
456,1,2,Email Marketing,2025-09,2025-Q3,False,0.0,True,False,SYNTHETIC
456,2,2,Paid Social,2025-09,2025-Q3,False,0.0,False,True,SYNTHETIC
457,1,3,Email Marketing,2025-04,2025-Q2,False,0.0,True,False,SYNTHETIC
457,2,3,Email Marketing,2025-04,2025-Q2,False,0.0,False,False,SYNTHETIC
457,3,3,Email Marketing,2025-04,2025-Q2,False,0.0,False,True,SYNTHETIC
458,1,4,Email Marketing,2025-10,2025-Q4,False,0.0,True,False,SYNTHETIC
458,2,4,Display Ads,2025-10,2025-Q4,False,0.0,False,False,SYNTHETIC
458,3,4,Display Ads,2025-10,2025-Q4,False,0.0,False,False,SYNTHETIC
458,4,4,Email Marketing,2025-10,2025-Q4,False,0.0,False,True,SYNTHETIC
459,1,2,Display Ads,2025-05,2025-Q2,True,164.89,True,False,SYNTHETIC
459,2,2,Email Marketing,2025-05,2025-Q2,True,164.89,False,True,SYNTHETIC
460,1,6,Paid Social,2025-02,2025-Q1,False,0.0,True,False,SYNTHETIC
460,2,6,Paid Social,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
460,3,6,Paid Social,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
460,4,6,Display Ads,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
460,5,6,Email Marketing,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
460,6,6,Email Marketing,2025-02,2025-Q1,False,0.0,False,True,SYNTHETIC
461,1,5,Email Marketing,2025-07,2025-Q3,False,0.0,True,False,SYNTHETIC
461,2,5,Display Ads,2025-07,2025-Q3,False,0.0,False,False,SYNTHETIC
461,3,5,Email Marketing,2025-07,2025-Q3,False,0.0,False,False,SYNTHETIC
461,4,5,Display Ads,2025-07,2025-Q3,False,0.0,False,False,SYNTHETIC
461,5,5,Email Marketing,2025-07,2025-Q3,False,0.0,False,True,SYNTHETIC
462,1,4,Email Marketing,2025-02,2025-Q1,True,237.45,True,False,SYNTHETIC
462,2,4,Organic Search,2025-02,2025-Q1,True,237.45,False,False,SYNTHETIC
462,3,4,Paid Social,2025-02,2025-Q1,True,237.45,False,False,SYNTHETIC
462,4,4,Display Ads,2025-02,2025-Q1,True,237.45,False,True,SYNTHETIC
463,1,6,Organic Search,2025-12,2025-Q4,True,378.21,True,False,SYNTHETIC
463,2,6,Direct / Referral,2025-12,2025-Q4,True,378.21,False,False,SYNTHETIC
463,3,6,Paid Social,2025-12,2025-Q4,True,378.21,False,False,SYNTHETIC
463,4,6,Paid Social,2025-12,2025-Q4,True,378.21,False,False,SYNTHETIC
463,5,6,Paid Social,2025-12,2025-Q4,True,378.21,False,False,SYNTHETIC
463,6,6,Paid Social,2025-12,2025-Q4,True,378.21,False,True,SYNTHETIC
464,1,6,Email Marketing,2025-04,2025-Q2,False,0.0,True,False,SYNTHETIC
464,2,6,Email Marketing,2025-04,2025-Q2,False,0.0,False,False,SYNTHETIC
464,3,6,Email Marketing,2025-04,2025-Q2,False,0.0,False,False,SYNTHETIC
464,4,6,Display Ads,2025-04,2025-Q2,False,0.0,False,False,SYNTHETIC
464,5,6,Email Marketing,2025-04,2025-Q2,False,0.0,False,False,SYNTHETIC
464,6,6,Display Ads,2025-04,2025-Q2,False,0.0,False,True,SYNTHETIC
465,1,3,Paid Social,2025-08,2025-Q3,False,0.0,True,False,SYNTHETIC
465,2,3,Paid Social,2025-08,2025-Q3,False,0.0,False,False,SYNTHETIC
465,3,3,Email Marketing,2025-08,2025-Q3,False,0.0,False,True,SYNTHETIC
466,1,6,Email Marketing,2025-01,2025-Q1,True,401.28,True,False,SYNTHETIC
466,2,6,Email Marketing,2025-01,2025-Q1,True,401.28,False,False,SYNTHETIC
466,3,6,Email Marketing,2025-01,2025-Q1,True,401.28,False,False,SYNTHETIC
466,4,6,Paid Social,2025-01,2025-Q1,True,401.28,False,False,SYNTHETIC
466,5,6,Email Marketing,2025-01,2025-Q1,True,401.28,False,False,SYNTHETIC
466,6,6,Email Marketing,2025-01,2025-Q1,True,401.28,False,True,SYNTHETIC
467,1,1,Display Ads,2025-11,2025-Q4,True,169.4,True,True,SYNTHETIC
468,1,4,Email Marketing,2025-02,2025-Q1,False,0.0,True,False,SYNTHETIC
468,2,4,Paid Social,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
468,3,4,Email Marketing,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
468,4,4,Display Ads,2025-02,2025-Q1,False,0.0,False,True,SYNTHETIC
469,1,4,Direct / Referral,2025-06,2025-Q2,True,411.58,True,False,SYNTHETIC
469,2,4,Email Marketing,2025-06,2025-Q2,True,411.58,False,False,SYNTHETIC
469,3,4,Paid Social,2025-06,2025-Q2,True,411.58,False,False,SYNTHETIC
469,4,4,Paid Social,2025-06,2025-Q2,True,411.58,False,True,SYNTHETIC
470,1,5,Display Ads,2025-01,2025-Q1,True,490.34,True,False,SYNTHETIC
470,2,5,Paid Social,2025-01,2025-Q1,True,490.34,False,False,SYNTHETIC
470,3,5,Display Ads,2025-01,2025-Q1,True,490.34,False,False,SYNTHETIC
470,4,5,Paid Social,2025-01,2025-Q1,True,490.34,False,False,SYNTHETIC
470,5,5,Email Marketing,2025-01,2025-Q1,True,490.34,False,True,SYNTHETIC
471,1,1,Email Marketing,2025-06,2025-Q2,False,0.0,True,True,SYNTHETIC
472,1,5,Display Ads,2025-12,2025-Q4,False,0.0,True,False,SYNTHETIC
472,2,5,Email Marketing,2025-12,2025-Q4,False,0.0,False,False,SYNTHETIC
472,3,5,Email Marketing,2025-12,2025-Q4,False,0.0,False,False,SYNTHETIC
472,4,5,Paid Social,2025-12,2025-Q4,False,0.0,False,False,SYNTHETIC
472,5,5,Display Ads,2025-12,2025-Q4,False,0.0,False,True,SYNTHETIC
473,1,3,Display Ads,2025-07,2025-Q3,False,0.0,True,False,SYNTHETIC
473,2,3,Organic Search,2025-07,2025-Q3,False,0.0,False,False,SYNTHETIC
473,3,3,Email Marketing,2025-07,2025-Q3,False,0.0,False,True,SYNTHETIC
474,1,4,Email Marketing,2025-07,2025-Q3,False,0.0,True,False,SYNTHETIC
474,2,4,Email Marketing,2025-07,2025-Q3,False,0.0,False,False,SYNTHETIC
474,3,4,Email Marketing,2025-07,2025-Q3,False,0.0,False,False,SYNTHETIC
474,4,4,Email Marketing,2025-07,2025-Q3,False,0.0,False,True,SYNTHETIC
475,1,5,Email Marketing,2025-02,2025-Q1,False,0.0,True,False,SYNTHETIC
475,2,5,Display Ads,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
475,3,5,Paid Social,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
475,4,5,Display Ads,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
475,5,5,Email Marketing,2025-02,2025-Q1,False,0.0,False,True,SYNTHETIC
476,1,2,Display Ads,2025-01,2025-Q1,False,0.0,True,False,SYNTHETIC
476,2,2,Email Marketing,2025-01,2025-Q1,False,0.0,False,True,SYNTHETIC
477,1,6,Email Marketing,2025-07,2025-Q3,False,0.0,True,False,SYNTHETIC
477,2,6,Display Ads,2025-08,2025-Q3,False,0.0,False,False,SYNTHETIC
477,3,6,Paid Social,2025-08,2025-Q3,False,0.0,False,False,SYNTHETIC
477,4,6,Email Marketing,2025-08,2025-Q3,False,0.0,False,False,SYNTHETIC
477,5,6,Email Marketing,2025-08,2025-Q3,False,0.0,False,False,SYNTHETIC
477,6,6,Display Ads,2025-08,2025-Q3,False,0.0,False,True,SYNTHETIC
478,1,4,Email Marketing,2025-04,2025-Q2,True,208.83,True,False,SYNTHETIC
478,2,4,Organic Search,2025-04,2025-Q2,True,208.83,False,False,SYNTHETIC
478,3,4,Email Marketing,2025-04,2025-Q2,True,208.83,False,False,SYNTHETIC
478,4,4,Paid Social,2025-04,2025-Q2,True,208.83,False,True,SYNTHETIC
479,1,5,Email Marketing,2025-01,2025-Q1,False,0.0,True,False,SYNTHETIC
479,2,5,Email Marketing,2025-01,2025-Q1,False,0.0,False,False,SYNTHETIC
479,3,5,Paid Social,2025-01,2025-Q1,False,0.0,False,False,SYNTHETIC
479,4,5,Display Ads,2025-01,2025-Q1,False,0.0,False,False,SYNTHETIC
479,5,5,Paid Social,2025-01,2025-Q1,False,0.0,False,True,SYNTHETIC
480,1,6,Email Marketing,2025-01,2025-Q1,False,0.0,True,False,SYNTHETIC
480,2,6,Organic Search,2025-01,2025-Q1,False,0.0,False,False,SYNTHETIC
480,3,6,Email Marketing,2025-01,2025-Q1,False,0.0,False,False,SYNTHETIC
480,4,6,Display Ads,2025-01,2025-Q1,False,0.0,False,False,SYNTHETIC
480,5,6,Email Marketing,2025-01,2025-Q1,False,0.0,False,False,SYNTHETIC
480,6,6,Email Marketing,2025-01,2025-Q1,False,0.0,False,True,SYNTHETIC
481,1,3,Display Ads,2025-02,2025-Q1,True,473.57,True,False,SYNTHETIC
481,2,3,Email Marketing,2025-02,2025-Q1,True,473.57,False,False,SYNTHETIC
481,3,3,Direct / Referral,2025-02,2025-Q1,True,473.57,False,True,SYNTHETIC
482,1,2,Email Marketing,2025-11,2025-Q4,True,296.5,True,False,SYNTHETIC
482,2,2,Direct / Referral,2025-11,2025-Q4,True,296.5,False,True,SYNTHETIC
483,1,1,Email Marketing,2025-08,2025-Q3,False,0.0,True,True,SYNTHETIC
484,1,1,Email Marketing,2025-12,2025-Q4,True,142.4,True,True,SYNTHETIC
485,1,3,Paid Social,2025-10,2025-Q4,False,0.0,True,False,SYNTHETIC
485,2,3,Paid Social,2025-10,2025-Q4,False,0.0,False,False,SYNTHETIC
485,3,3,Email Marketing,2025-10,2025-Q4,False,0.0,False,True,SYNTHETIC
486,1,3,Paid Social,2025-03,2025-Q1,True,319.57,True,False,SYNTHETIC
486,2,3,Display Ads,2025-03,2025-Q1,True,319.57,False,False,SYNTHETIC
486,3,3,Paid Social,2025-03,2025-Q1,True,319.57,False,True,SYNTHETIC
487,1,3,Email Marketing,2025-07,2025-Q3,False,0.0,True,False,SYNTHETIC
487,2,3,Paid Social,2025-07,2025-Q3,False,0.0,False,False,SYNTHETIC
487,3,3,Organic Search,2025-07,2025-Q3,False,0.0,False,True,SYNTHETIC
488,1,3,Email Marketing,2025-09,2025-Q3,True,171.99,True,False,SYNTHETIC
488,2,3,Email Marketing,2025-09,2025-Q3,True,171.99,False,False,SYNTHETIC
488,3,3,Email Marketing,2025-09,2025-Q3,True,171.99,False,True,SYNTHETIC
489,1,5,Paid Social,2025-09,2025-Q3,False,0.0,True,False,SYNTHETIC
489,2,5,Paid Social,2025-09,2025-Q3,False,0.0,False,False,SYNTHETIC
489,3,5,Email Marketing,2025-09,2025-Q3,False,0.0,False,False,SYNTHETIC
489,4,5,Email Marketing,2025-09,2025-Q3,False,0.0,False,False,SYNTHETIC
489,5,5,Paid Social,2025-09,2025-Q3,False,0.0,False,True,SYNTHETIC
490,1,6,Email Marketing,2025-03,2025-Q1,False,0.0,True,False,SYNTHETIC
490,2,6,Email Marketing,2025-03,2025-Q1,False,0.0,False,False,SYNTHETIC
490,3,6,Organic Search,2025-03,2025-Q1,False,0.0,False,False,SYNTHETIC
490,4,6,Email Marketing,2025-03,2025-Q1,False,0.0,False,False,SYNTHETIC
490,5,6,Email Marketing,2025-03,2025-Q1,False,0.0,False,False,SYNTHETIC
490,6,6,Display Ads,2025-03,2025-Q1,False,0.0,False,True,SYNTHETIC
491,1,1,Paid Social,2025-02,2025-Q1,False,0.0,True,True,SYNTHETIC
492,1,2,Email Marketing,2025-11,2025-Q4,False,0.0,True,False,SYNTHETIC
492,2,2,Paid Social,2025-12,2025-Q4,False,0.0,False,True,SYNTHETIC
493,1,2,Display Ads,2025-12,2025-Q4,False,0.0,True,False,SYNTHETIC
493,2,2,Email Marketing,2025-12,2025-Q4,False,0.0,False,True,SYNTHETIC
494,1,1,Email Marketing,2025-03,2025-Q1,True,245.48,True,True,SYNTHETIC
495,1,3,Organic Search,2025-06,2025-Q2,False,0.0,True,False,SYNTHETIC
495,2,3,Email Marketing,2025-06,2025-Q2,False,0.0,False,False,SYNTHETIC
495,3,3,Email Marketing,2025-06,2025-Q2,False,0.0,False,True,SYNTHETIC
496,1,2,Email Marketing,2025-02,2025-Q1,True,444.86,True,False,SYNTHETIC
496,2,2,Paid Social,2025-02,2025-Q1,True,444.86,False,True,SYNTHETIC
497,1,1,Paid Social,2025-10,2025-Q4,True,161.4,True,True,SYNTHETIC
498,1,3,Email Marketing,2025-12,2025-Q4,False,0.0,True,False,SYNTHETIC
498,2,3,Email Marketing,2025-12,2025-Q4,False,0.0,False,False,SYNTHETIC
498,3,3,Email Marketing,2025-12,2025-Q4,False,0.0,False,True,SYNTHETIC
499,1,6,Display Ads,2025-11,2025-Q4,True,327.55,True,False,SYNTHETIC
499,2,6,Display Ads,2025-11,2025-Q4,True,327.55,False,False,SYNTHETIC
499,3,6,Display Ads,2025-11,2025-Q4,True,327.55,False,False,SYNTHETIC
499,4,6,Display Ads,2025-11,2025-Q4,True,327.55,False,False,SYNTHETIC
499,5,6,Display Ads,2025-11,2025-Q4,True,327.55,False,False,SYNTHETIC
499,6,6,Email Marketing,2025-11,2025-Q4,True,327.55,False,True,SYNTHETIC
500,1,3,Email Marketing,2025-04,2025-Q2,False,0.0,True,False,SYNTHETIC
500,2,3,Paid Social,2025-04,2025-Q2,False,0.0,False,False,SYNTHETIC
500,3,3,Email Marketing,2025-04,2025-Q2,False,0.0,False,True,SYNTHETIC
501,1,1,Email Marketing,2025-07,2025-Q3,False,0.0,True,True,SYNTHETIC
502,1,5,Email Marketing,2025-06,2025-Q2,False,0.0,True,False,SYNTHETIC
502,2,5,Display Ads,2025-06,2025-Q2,False,0.0,False,False,SYNTHETIC
502,3,5,Email Marketing,2025-06,2025-Q2,False,0.0,False,False,SYNTHETIC
502,4,5,Email Marketing,2025-06,2025-Q2,False,0.0,False,False,SYNTHETIC
502,5,5,Paid Social,2025-06,2025-Q2,False,0.0,False,True,SYNTHETIC
503,1,4,Email Marketing,2025-05,2025-Q2,False,0.0,True,False,SYNTHETIC
503,2,4,Paid Social,2025-05,2025-Q2,False,0.0,False,False,SYNTHETIC
503,3,4,Display Ads,2025-05,2025-Q2,False,0.0,False,False,SYNTHETIC
503,4,4,Email Marketing,2025-05,2025-Q2,False,0.0,False,True,SYNTHETIC
504,1,2,Organic Search,2025-03,2025-Q1,False,0.0,True,False,SYNTHETIC
504,2,2,Paid Social,2025-03,2025-Q1,False,0.0,False,True,SYNTHETIC
505,1,3,Email Marketing,2025-09,2025-Q3,False,0.0,True,False,SYNTHETIC
505,2,3,Display Ads,2025-09,2025-Q3,False,0.0,False,False,SYNTHETIC
505,3,3,Paid Social,2025-09,2025-Q3,False,0.0,False,True,SYNTHETIC
506,1,1,Paid Social,2025-05,2025-Q2,True,122.21,True,True,SYNTHETIC
507,1,1,Paid Social,2025-04,2025-Q2,False,0.0,True,True,SYNTHETIC
508,1,4,Email Marketing,2025-08,2025-Q3,False,0.0,True,False,SYNTHETIC
508,2,4,Display Ads,2025-08,2025-Q3,False,0.0,False,False,SYNTHETIC
508,3,4,Organic Search,2025-08,2025-Q3,False,0.0,False,False,SYNTHETIC
508,4,4,Display Ads,2025-08,2025-Q3,False,0.0,False,True,SYNTHETIC
509,1,1,Email Marketing,2025-02,2025-Q1,False,0.0,True,True,SYNTHETIC
510,1,1,Display Ads,2025-02,2025-Q1,True,414.2,True,True,SYNTHETIC
511,1,6,Email Marketing,2025-02,2025-Q1,False,0.0,True,False,SYNTHETIC
511,2,6,Email Marketing,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
511,3,6,Display Ads,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
511,4,6,Display Ads,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
511,5,6,Paid Social,2025-02,2025-Q1,False,0.0,False,False,SYNTHETIC
511,6,6,Email Marketing,2025-02,2025-Q1,False,0.0,False,True,SYNTHETIC
512,1,6,Email Marketing,2025-08,2025-Q3,True,183.17,True,False,SYNTHETIC
512,2,6,Display Ads,2025-08,2025-Q3,True,183.17,False,False,SYNTHETIC
512,3,6,Display Ads,2025-09,2025-Q3,True,183.17,False,False,SYNTHETIC
512,4,6,Email Marketing,2025-09,2025-Q3,True,183.17,False,False,SYNTHETIC
512,5,6,Email Marketing,2025-09,2025-Q3,True,183.17,False,False,SYNTHETIC
512,6,6,Email Marketing,2025-09,2025-Q3,True,183.17,False,True,SYNTHETIC
513,1,5,Email Marketing,2025-03,2025-Q1,False,0.0,True,False,SYNTHETIC
513,2,5,Email Marketing,2025-03,2025-Q1,False,0.0,False,False,SYNTHETIC
513,3,5,Email Marketing,2025-03,2025-Q1,False,0.0,False,False,SYNTHETIC
513,4,5,Email Marketing,2025-03,2025-Q1,False,0.0,False,False,SYNTHETIC
513,5,5,Email Marketing,2025-03,2025-Q1,False,0.0,False,True,SYNTHETIC
514,1,2,Email Marketing,2025-07,2025-Q3,True,293.62,True,False,SYNTHETIC
514,2,2,Display Ads,2025-07,2025-Q3,True,293.62,False,True,SYNTHETIC
515,1,6,Paid Social,2025-01,2025-Q1,False,0.0,True,False,SYNTHETIC
